url,teamName,q1,q2,q3,q4,finalScore,name,fgm,3pm,ftm,reb,ast,pf,stl,tov,blk,pts
https://2kleague.nba.com/game/raptors-uprising-gc-vs-blazer5-gaming-5-3-2018/, Blazer5 Gaming, 16, 15, 12, 20, 63,"TsJosh","2-4","1-3","0-0","0","2","1","2","2","0","5"
https://2kleague.nba.com/game/raptors-uprising-gc-vs-blazer5-gaming-5-3-2018/, Blazer5 Gaming, 16, 15, 12, 20, 63,"AllHailTrey","5-8","1-2","0-0","7","3","0","1","1","0","11"
https://2kleague.nba.com/game/raptors-uprising-gc-vs-blazer5-gaming-5-3-2018/, Blazer5 Gaming, 16, 15, 12, 20, 63,"Yusuf_Scarbz","9-15","0-0","5-6","3","3","3","2","2","2","23"
https://2kleague.nba.com/game/raptors-uprising-gc-vs-blazer5-gaming-5-3-2018/, Blazer5 Gaming, 16, 15, 12, 20, 63,"Kenny","5-9","2-3","1-2","0","5","2","3","3","0","13"
https://2kleague.nba.com/game/raptors-uprising-gc-vs-blazer5-gaming-5-3-2018/, Blazer5 Gaming, 16, 15, 12, 20, 63,"Detoxys","3-4","1-2","0-0","3","0","2","0","1","0","7"
https://2kleague.nba.com/game/raptors-uprising-gc-vs-blazer5-gaming-5-3-2018/, Raptors Uprising GC, 16, 16, 14, 13, 59,"GrantMonster","0-2","0-2","0-0","0","0","0","0","0","0","0"
https://2kleague.nba.com/game/raptors-uprising-gc-vs-blazer5-gaming-5-3-2018/, Raptors Uprising GC, 16, 16, 14, 13, 59,"Lavish_Phenom","4-5","2-2","0-0","5","2","0","0","0","0","10"
https://2kleague.nba.com/game/raptors-uprising-gc-vs-blazer5-gaming-5-3-2018/, Raptors Uprising GC, 16, 16, 14, 13, 59,"DatBoyShotz","12-18","0-0","2-2","8","1","1","1","1","0","26"
https://2kleague.nba.com/game/raptors-uprising-gc-vs-blazer5-gaming-5-3-2018/, Raptors Uprising GC, 16, 16, 14, 13, 59,"MamaImDatMan","7-14","0-2","3-4","0","12","2","5","5","0","17"
https://2kleague.nba.com/game/raptors-uprising-gc-vs-blazer5-gaming-5-3-2018/, Raptors Uprising GC, 16, 16, 14, 13, 59,"OneWildWalnut","5-7","0-0","1-2","7","1","5","0","2","1","11"
https://2kleague.nba.com/game/grizz-gaming-vs-pacers-gaming-5-4-2018/, Pacers Gaming, 16, 23, 15, 15, 69,"vGooner-","6-10","4-7","0-0","3","4","0","1","1","0","16"
https://2kleague.nba.com/game/grizz-gaming-vs-pacers-gaming-5-4-2018/, Pacers Gaming, 16, 23, 15, 15, 69,"Swizurk","2-9","1-7","0-0","0","0","1","0","0","0","5"
https://2kleague.nba.com/game/grizz-gaming-vs-pacers-gaming-5-4-2018/, Pacers Gaming, 16, 23, 15, 15, 69,"FrostyTheTruth","3-5","2-4","0-0","10","1","0","0","0","1","8"
https://2kleague.nba.com/game/grizz-gaming-vs-pacers-gaming-5-4-2018/, Pacers Gaming, 16, 23, 15, 15, 69,"WoLF 74","13-21","0-3","4-4","3","2","1","1","1","0","30"
https://2kleague.nba.com/game/grizz-gaming-vs-pacers-gaming-5-4-2018/, Pacers Gaming, 16, 23, 15, 15, 69,"TuckerLocksUp","4-7","0-0","2-2","6","0","1","2","2","1","10"
https://2kleague.nba.com/game/grizz-gaming-vs-pacers-gaming-5-4-2018/, Grizz Gaming, 6, 7, 13, 19, 45,"Ayethreat","2-5","1-3","0-0","0","4","0","5","5","1","5"
https://2kleague.nba.com/game/grizz-gaming-vs-pacers-gaming-5-4-2018/, Grizz Gaming, 6, 7, 13, 19, 45,"DDouble2K","6-7","3-4","0-0","0","0","0","0","0","1","15"
https://2kleague.nba.com/game/grizz-gaming-vs-pacers-gaming-5-4-2018/, Grizz Gaming, 6, 7, 13, 19, 45,"AuthenticAfrican","5-13","0-0","0-0","7","3","2","0","1","0","10"
https://2kleague.nba.com/game/grizz-gaming-vs-pacers-gaming-5-4-2018/, Grizz Gaming, 6, 7, 13, 19, 45,"UniversalPhenom","5-7","0-0","0-0","6","2","2","3","3","1","10"
https://2kleague.nba.com/game/grizz-gaming-vs-pacers-gaming-5-4-2018/, Grizz Gaming, 6, 7, 13, 19, 45,"Winner_Stayz_On","2-6","1-5","0-0","0","6","2","2","3","1","5"
https://2kleague.nba.com/game/pistons-gt-vs-cavs-legion-gc-5-1-2018/, Cavs Legion GC, 19, 26, 16, 25, 86,"Toxsik","3-4","2-3","0-0","0","3","0","0","0","0","8"
https://2kleague.nba.com/game/pistons-gt-vs-cavs-legion-gc-5-1-2018/, Cavs Legion GC, 19, 26, 16, 25, 86,"Godddof2k","8-12","2-6","0-0","1","4","3","1","1","0","18"
https://2kleague.nba.com/game/pistons-gt-vs-cavs-legion-gc-5-1-2018/, Cavs Legion GC, 19, 26, 16, 25, 86,"Turnupdefense","1-4","0-3","0-0","6","0","1","0","0","1","2"
https://2kleague.nba.com/game/pistons-gt-vs-cavs-legion-gc-5-1-2018/, Cavs Legion GC, 19, 26, 16, 25, 86,"SickX973","4-5","2-3","2-2","7","1","2","0","0","0","12"
https://2kleague.nba.com/game/pistons-gt-vs-cavs-legion-gc-5-1-2018/, Cavs Legion GC, 19, 26, 16, 25, 86,"Hood","19-21","1-1","7-7","4","8","2","1","1","0","46"
https://2kleague.nba.com/game/pistons-gt-vs-cavs-legion-gc-5-1-2018/, Pistons GT, 13, 11, 20, 15, 59,"IxSplashKingxI","0-1","0-0","0-0","0","1","1","0","0","0","0"
https://2kleague.nba.com/game/pistons-gt-vs-cavs-legion-gc-5-1-2018/, Pistons GT, 13, 11, 20, 15, 59,"JosephTheTruth","9-17","0-0","1-1","7","1","1","2","2","0","19"
https://2kleague.nba.com/game/pistons-gt-vs-cavs-legion-gc-5-1-2018/, Pistons GT, 13, 11, 20, 15, 59,"LetsGetItRamo","6-8","0-0","1-1","4","2","4","2","2","0","13"
https://2kleague.nba.com/game/pistons-gt-vs-cavs-legion-gc-5-1-2018/, Pistons GT, 13, 11, 20, 15, 59,"ImSoFarAhead","6-9","5-7","0-0","0","10","0","4","4","0","17"
https://2kleague.nba.com/game/pistons-gt-vs-cavs-legion-gc-5-1-2018/, Pistons GT, 13, 11, 20, 15, 59,"Iinsanitty","5-12","0-0","0-0","0","3","1","0","0","0","10"
https://2kleague.nba.com/game/tip-off-tournament-tbd-2-5-5-2018/, Pacers Gaming, 9, 15, 14, 8, 46,"vGooner-","4-14","3-10","2-2","1","1","1","1","3","0","13"
https://2kleague.nba.com/game/tip-off-tournament-tbd-2-5-5-2018/, Pacers Gaming, 9, 15, 14, 8, 46,"Swizurk","2-7","0-3","0-0","1","0","0","1","1","0","4"
https://2kleague.nba.com/game/tip-off-tournament-tbd-2-5-5-2018/, Pacers Gaming, 9, 15, 14, 8, 46,"FrostyTheTruth","1-4","1-3","0-0","4","1","3","1","1","1","3"
https://2kleague.nba.com/game/tip-off-tournament-tbd-2-5-5-2018/, Pacers Gaming, 9, 15, 14, 8, 46,"WoLF 74","9-16","0-0","1-1","4","5","2","2","2","0","19"
https://2kleague.nba.com/game/tip-off-tournament-tbd-2-5-5-2018/, Pacers Gaming, 9, 15, 14, 8, 46,"TuckerLocksUp","3-6","0-0","1-2","7","4","1","0","1","3","7"
https://2kleague.nba.com/game/tip-off-tournament-tbd-2-5-5-2018/, Blazer5 Gaming, 14, 21, 15, 16, 66,"GrantMonster","2-4","2-4","0-0","0","0","0","0","0","0","6"
https://2kleague.nba.com/game/tip-off-tournament-tbd-2-5-5-2018/, Blazer5 Gaming, 14, 21, 15, 16, 66,"Lavish_Phenom","3-4","0-0","0-0","7","2","1","1","1","0","6"
https://2kleague.nba.com/game/tip-off-tournament-tbd-2-5-5-2018/, Blazer5 Gaming, 14, 21, 15, 16, 66,"DatBoyShotz","11-19","0-0","0-0","13","3","3","1","1","2","22"
https://2kleague.nba.com/game/tip-off-tournament-tbd-2-5-5-2018/, Blazer5 Gaming, 14, 21, 15, 16, 66,"MamaImDatMan","6-11","2-3","2-2","2","6","2","2","2","0","16"
https://2kleague.nba.com/game/tip-off-tournament-tbd-2-5-5-2018/, Blazer5 Gaming, 14, 21, 15, 16, 66,"OneWildWalnut","8-14","0-0","0-0","12","2","0","1","2","2","16"
https://2kleague.nba.com/game/heat-check-gaming-vs-mavs-gaming-5-3-2018/, Mavs Gaming, 18, 24, 16, 22, 80,"BallLikeSeem","7-8","3-4","0-0","0","1","0","0","1","0","17"
https://2kleague.nba.com/game/heat-check-gaming-vs-mavs-gaming-5-3-2018/, Mavs Gaming, 18, 24, 16, 22, 80,"JLB","3-6","2-3","0-0","0","0","0","1","0","0","8"
https://2kleague.nba.com/game/heat-check-gaming-vs-mavs-gaming-5-3-2018/, Mavs Gaming, 18, 24, 16, 22, 80,"Devillon","1-2","1-1","0-0","0","0","0","0","0","0","3"
https://2kleague.nba.com/game/heat-check-gaming-vs-mavs-gaming-5-3-2018/, Mavs Gaming, 18, 24, 16, 22, 80,"Dayfri","16-20","0-0","4-4","9","1","4","1","1","0","36"
https://2kleague.nba.com/game/heat-check-gaming-vs-mavs-gaming-5-3-2018/, Mavs Gaming, 18, 24, 16, 22, 80,"Dimez","9-12","0-0","0-0","2","20","3","2","2","0","18"
https://2kleague.nba.com/game/heat-check-gaming-vs-mavs-gaming-5-3-2018/, Heat Check Gaming, 16, 15, 18, 12, 61,"Sharpshooterlos","4-7","4-6","0-0","1","2","0","0","0","0","12"
https://2kleague.nba.com/game/heat-check-gaming-vs-mavs-gaming-5-3-2018/, Heat Check Gaming, 16, 15, 18, 12, 61,"24KDropOff","4-5","0-0","1-2","4","7","0","0","1","0","9"
https://2kleague.nba.com/game/heat-check-gaming-vs-mavs-gaming-5-3-2018/, Heat Check Gaming, 16, 15, 18, 12, 61,"HyperIsPro","2-5","0-3","0-0","1","0","0","1","1","0","4"
https://2kleague.nba.com/game/heat-check-gaming-vs-mavs-gaming-5-3-2018/, Heat Check Gaming, 16, 15, 18, 12, 61,"Majes7ic","5-9","3-5","3-3","0","8","3","2","2","0","16"
https://2kleague.nba.com/game/heat-check-gaming-vs-mavs-gaming-5-3-2018/, Heat Check Gaming, 16, 15, 18, 12, 61,"Hotshot","10-14","0-0","0-1","8","3","4","2","2","2","20"
https://2kleague.nba.com/game/raptors-uprising-gc-vs-celtics-crossover-gaming-5-12-2018/, Celtics Crossover Gaming, 15, 19, 14, 32, 80,"Palmoilplease","0-5","0-3","0-0","3","0","2","1","1","2","0"
https://2kleague.nba.com/game/raptors-uprising-gc-vs-celtics-crossover-gaming-5-12-2018/, Celtics Crossover Gaming, 15, 19, 14, 32, 80,"Profusion","5-8","1-4","1-2","1","1","0","1","2","0","12"
https://2kleague.nba.com/game/raptors-uprising-gc-vs-celtics-crossover-gaming-5-12-2018/, Celtics Crossover Gaming, 15, 19, 14, 32, 80,"Ars0nalX","8-12","0-0","2-2","12","1","2","0","1","1","18"
https://2kleague.nba.com/game/raptors-uprising-gc-vs-celtics-crossover-gaming-5-12-2018/, Celtics Crossover Gaming, 15, 19, 14, 32, 80,"MelEast","10-15","1-4","0-0","4","4","4","2","2","0","21"
https://2kleague.nba.com/game/raptors-uprising-gc-vs-celtics-crossover-gaming-5-12-2018/, Celtics Crossover Gaming, 15, 19, 14, 32, 80,"Ofab","9-14","3-6","7-7","0","14","3","1","1","0","28"
https://2kleague.nba.com/game/raptors-uprising-gc-vs-celtics-crossover-gaming-5-12-2018/, Raptors Uprising GC, 17, 25, 16, 11, 69,"AllHailTrey","3-9","2-6","0-0","0","5","0","3","3","0","8"
https://2kleague.nba.com/game/raptors-uprising-gc-vs-celtics-crossover-gaming-5-12-2018/, Raptors Uprising GC, 17, 25, 16, 11, 69,"KingQuai614","5-6","1-2","3-4","3","2","3","1","1","0","14"
https://2kleague.nba.com/game/raptors-uprising-gc-vs-celtics-crossover-gaming-5-12-2018/, Raptors Uprising GC, 17, 25, 16, 11, 69,"Yusuf_Scarbz","14-22","0-0","3-3","13","4","2","2","4","1","31"
https://2kleague.nba.com/game/raptors-uprising-gc-vs-celtics-crossover-gaming-5-12-2018/, Raptors Uprising GC, 17, 25, 16, 11, 69,"Kenny","5-9","1-4","2-2","1","8","3","3","3","0","13"
https://2kleague.nba.com/game/raptors-uprising-gc-vs-celtics-crossover-gaming-5-12-2018/, Raptors Uprising GC, 17, 25, 16, 11, 69,"Detoxys","1-4","1-3","0-0","5","0","0","3","3","0","3"
https://2kleague.nba.com/game/mavs-gaming-vs-celtics-crossover-gaming-5-4-2018/, Celtics Crossover Gaming, 27, 23, 6, 18, 74,"Palmoilplease","4-5","0-1","0-0","1","1","1","0","0","1","8"
https://2kleague.nba.com/game/mavs-gaming-vs-celtics-crossover-gaming-5-4-2018/, Celtics Crossover Gaming, 27, 23, 6, 18, 74,"Profusion","4-9","3-6","0-0","1","7","1","0","0","0","11"
https://2kleague.nba.com/game/mavs-gaming-vs-celtics-crossover-gaming-5-4-2018/, Celtics Crossover Gaming, 27, 23, 6, 18, 74,"Ars0nalX","5-9","0-0","2-2","8","1","1","3","4","1","12"
https://2kleague.nba.com/game/mavs-gaming-vs-celtics-crossover-gaming-5-4-2018/, Celtics Crossover Gaming, 27, 23, 6, 18, 74,"MelEast","8-12","2-5","2-2","2","4","1","0","0","0","20"
https://2kleague.nba.com/game/mavs-gaming-vs-celtics-crossover-gaming-5-4-2018/, Celtics Crossover Gaming, 27, 23, 6, 18, 74,"Ofab","10-20","3-10","0-0","1","7","4","2","4","0","23"
https://2kleague.nba.com/game/mavs-gaming-vs-celtics-crossover-gaming-5-4-2018/, Mavs Gaming, 16, 19, 21, 25, 81,"BallLikeSeem","9-11","2-2","2-2","0","1","1","3","3","0","22"
https://2kleague.nba.com/game/mavs-gaming-vs-celtics-crossover-gaming-5-4-2018/, Mavs Gaming, 16, 19, 21, 25, 81,"JLB","3-6","3-5","0-0","0","0","0","4","0","0","9"
https://2kleague.nba.com/game/mavs-gaming-vs-celtics-crossover-gaming-5-4-2018/, Mavs Gaming, 16, 19, 21, 25, 81,"Devillon","3-3","2-2","0-0","0","0","0","1","0","0","8"
https://2kleague.nba.com/game/mavs-gaming-vs-celtics-crossover-gaming-5-4-2018/, Mavs Gaming, 16, 19, 21, 25, 81,"Dayfri","11-14","0-0","0-0","10","6","1","1","3","0","22"
https://2kleague.nba.com/game/mavs-gaming-vs-celtics-crossover-gaming-5-4-2018/, Mavs Gaming, 16, 19, 21, 25, 81,"Dimez","7-12","1-1","5-5","1","17","4","1","2","1","20"
https://2kleague.nba.com/game/tip-off-tournament-tbd-vs-tbd-semis-game-1-5-5-18/, Jazz Gaming, 21, 8, 19, 22, 70,"Deedz","2-4","1-3","2-2","2","2","5","1","1","1","7"
https://2kleague.nba.com/game/tip-off-tournament-tbd-vs-tbd-semis-game-1-5-5-18/, Jazz Gaming, 21, 8, 19, 22, 70,"YeahICompete","7-14","2-5","0-0","1","9","0","0","1","0","16"
https://2kleague.nba.com/game/tip-off-tournament-tbd-vs-tbd-semis-game-1-5-5-18/, Jazz Gaming, 21, 8, 19, 22, 70,"Smoove","9-10","2-2","1-1","5","1","2","0","0","0","21"
https://2kleague.nba.com/game/tip-off-tournament-tbd-vs-tbd-semis-game-1-5-5-18/, Jazz Gaming, 21, 8, 19, 22, 70,"MrSlaughter01","10-15","0-1","1-1","3","2","2","0","1","0","21"
https://2kleague.nba.com/game/tip-off-tournament-tbd-vs-tbd-semis-game-1-5-5-18/, Jazz Gaming, 21, 8, 19, 22, 70,"TifeWorld","2-4","1-2","0-0","2","3","1","0","0","0","5"
https://2kleague.nba.com/game/tip-off-tournament-tbd-vs-tbd-semis-game-1-5-5-18/, Cavs Legion GC, 12, 20, 13, 26, 71,"Toxsik","1-4","0-3","0-0","3","1","0","0","0","0","2"
https://2kleague.nba.com/game/tip-off-tournament-tbd-vs-tbd-semis-game-1-5-5-18/, Cavs Legion GC, 12, 20, 13, 26, 71,"Godddof2k","2-5","2-4","2-2","1","0","0","0","0","0","8"
https://2kleague.nba.com/game/tip-off-tournament-tbd-vs-tbd-semis-game-1-5-5-18/, Cavs Legion GC, 12, 20, 13, 26, 71,"Turnupdefense","1-1","1-1","2-2","3","0","1","0","0","0","5"
https://2kleague.nba.com/game/tip-off-tournament-tbd-vs-tbd-semis-game-1-5-5-18/, Cavs Legion GC, 12, 20, 13, 26, 71,"SickX973","5-9","2-5","0-0","3","4","2","0","2","0","12"
https://2kleague.nba.com/game/tip-off-tournament-tbd-vs-tbd-semis-game-1-5-5-18/, Cavs Legion GC, 12, 20, 13, 26, 71,"Hood","21-27","0-1","2-3","10","7","2","4","4","2","44"
https://2kleague.nba.com/game/tip-off-tournament-tbd-3-5-5-2018/, Pistons GT, 14, 23, 12, 12, 61,"IxSplashKingxI","1-2","0-0","0-0","1","2","0","0","0","0","2"
https://2kleague.nba.com/game/tip-off-tournament-tbd-3-5-5-2018/, Pistons GT, 14, 23, 12, 12, 61,"Rux","1-5","0-3","0-0","1","2","1","0","0","0","2"
https://2kleague.nba.com/game/tip-off-tournament-tbd-3-5-5-2018/, Pistons GT, 14, 23, 12, 12, 61,"LetsGetItRamo","12-15","0-0","6-7","14","4","2","1","1","2","30"
https://2kleague.nba.com/game/tip-off-tournament-tbd-3-5-5-2018/, Pistons GT, 14, 23, 12, 12, 61,"ImSoFarAhead","1-5","0-2","0-0","0","5","3","2","2","0","2"
https://2kleague.nba.com/game/tip-off-tournament-tbd-3-5-5-2018/, Pistons GT, 14, 23, 12, 12, 61,"Iinsanitty","10-13","0-0","5-5","3","1","3","1","4","0","25"
https://2kleague.nba.com/game/tip-off-tournament-tbd-3-5-5-2018/, Warriors Gaming Squad, 16, 11, 6, 14, 47,"Vert","7-13","0-0","2-2","10","3","3","3","4","0","16"
https://2kleague.nba.com/game/tip-off-tournament-tbd-3-5-5-2018/, Warriors Gaming Squad, 16, 11, 6, 14, 47,"Lykapro","2-9","1-3","0-0","0","4","1","2","2","0","5"
https://2kleague.nba.com/game/tip-off-tournament-tbd-3-5-5-2018/, Warriors Gaming Squad, 16, 11, 6, 14, 47,"Type","4-7","1-2","1-2","4","3","1","1","1","1","10"
https://2kleague.nba.com/game/tip-off-tournament-tbd-3-5-5-2018/, Warriors Gaming Squad, 16, 11, 6, 14, 47,"Bsmoove","3-5","1-1","0-0","2","0","4","2","3","0","7"
https://2kleague.nba.com/game/tip-off-tournament-tbd-3-5-5-2018/, Warriors Gaming Squad, 16, 11, 6, 14, 47,"ShawnWin","3-7","3-7","0-0","0","2","1","1","1","0","9"
https://2kleague.nba.com/game/heat-check-gaming-vs-grizz-gaming-5-4-2018/, Grizz Gaming, 13, 16, 17, 17, 63,"Ayethreat","1-6","0-1","3-3","1","7","5","2","3","0","5"
https://2kleague.nba.com/game/heat-check-gaming-vs-grizz-gaming-5-4-2018/, Grizz Gaming, 13, 16, 17, 17, 63,"AuthenticAfrican","10-18","0-0","0-0","16","7","1","3","4","0","20"
https://2kleague.nba.com/game/heat-check-gaming-vs-grizz-gaming-5-4-2018/, Grizz Gaming, 13, 16, 17, 17, 63,"UniversalPhenom","7-9","0-0","2-2","5","2","3","2","2","0","16"
https://2kleague.nba.com/game/heat-check-gaming-vs-grizz-gaming-5-4-2018/, Grizz Gaming, 13, 16, 17, 17, 63,"Winner_Stayz_On","5-8","2-4","3-3","0","1","1","0","1","0","15"
https://2kleague.nba.com/game/heat-check-gaming-vs-grizz-gaming-5-4-2018/, Grizz Gaming, 13, 16, 17, 17, 63,"PhenomVV","3-4","1-1","0-0","0","1","0","0","0","0","7"
https://2kleague.nba.com/game/heat-check-gaming-vs-grizz-gaming-5-4-2018/, Heat Check Gaming, 16, 19, 15, 16, 66,"Sharpshooterlos","1-5","1-4","2-2","1","0","1","0","0","0","5"
https://2kleague.nba.com/game/heat-check-gaming-vs-grizz-gaming-5-4-2018/, Heat Check Gaming, 16, 19, 15, 16, 66,"24KDropOff","8-10","0-1","2-2","5","4","1","1","1","0","18"
https://2kleague.nba.com/game/heat-check-gaming-vs-grizz-gaming-5-4-2018/, Heat Check Gaming, 16, 19, 15, 16, 66,"HyperIsPro","1-2","1-2","0-0","1","1","0","0","0","0","3"
https://2kleague.nba.com/game/heat-check-gaming-vs-grizz-gaming-5-4-2018/, Heat Check Gaming, 16, 19, 15, 16, 66,"Majes7ic","8-15","3-4","0-0","2","12","5","2","2","0","19"
https://2kleague.nba.com/game/heat-check-gaming-vs-grizz-gaming-5-4-2018/, Heat Check Gaming, 16, 19, 15, 16, 66,"Hotshot","10-15","0-0","1-1","5","6","2","2","3","3","21"
https://2kleague.nba.com/game/tip-off-tournament-tbd-5-5-5-2018/, Cavs Legion GC, 16, 20, 8, 20, 64,"Toxsik","1-2","0-0","0-0","0","0","1","0","0","0","2"
https://2kleague.nba.com/game/tip-off-tournament-tbd-5-5-5-2018/, Cavs Legion GC, 16, 20, 8, 20, 64,"Godddof2k","6-7","1-1","1-1","1","1","0","1","1","0","14"
https://2kleague.nba.com/game/tip-off-tournament-tbd-5-5-5-2018/, Cavs Legion GC, 16, 20, 8, 20, 64,"Turnupdefense","6-8","5-7","0-0","8","1","1","2","2","1","17"
https://2kleague.nba.com/game/tip-off-tournament-tbd-5-5-5-2018/, Cavs Legion GC, 16, 20, 8, 20, 64,"SickX973","2-5","1-1","0-0","1","3","5","0","0","0","5"
https://2kleague.nba.com/game/tip-off-tournament-tbd-5-5-5-2018/, Cavs Legion GC, 16, 20, 8, 20, 64,"Hood","12-22","0-0","2-2","1","10","1","1","1","1","26"
https://2kleague.nba.com/game/tip-off-tournament-tbd-5-5-5-2018/, Blazer5 Gaming, 14, 17, 21, 17, 69,"GrantMonster","1-1","1-1","0-0","0","0","0","0","0","0","3"
https://2kleague.nba.com/game/tip-off-tournament-tbd-5-5-5-2018/, Blazer5 Gaming, 14, 17, 21, 17, 69,"Lavish_Phenom","1-2","0-1","0-0","1","0","0","0","0","0","2"
https://2kleague.nba.com/game/tip-off-tournament-tbd-5-5-5-2018/, Blazer5 Gaming, 14, 17, 21, 17, 69,"DatBoyShotz","10-16","0-0","2-2","11","6","2","2","2","0","22"
https://2kleague.nba.com/game/tip-off-tournament-tbd-5-5-5-2018/, Blazer5 Gaming, 14, 17, 21, 17, 69,"MamaImDatMan","6-17","2-8","0-0","1","8","2","2","2","0","14"
https://2kleague.nba.com/game/tip-off-tournament-tbd-5-5-5-2018/, Blazer5 Gaming, 14, 17, 21, 17, 69,"OneWildWalnut","12-15","0-0","4-4","11","2","0","1","1","0","28"
https://2kleague.nba.com/game/pacers-gaming-vs-heat-check-gaming-5-4-2018/, Heat Check Gaming, 17, 8, 12, 12, 49,"Sharpshooterlos","6-8","3-5","0-0","0","1","0","1","1","0","15"
https://2kleague.nba.com/game/pacers-gaming-vs-heat-check-gaming-5-4-2018/, Heat Check Gaming, 17, 8, 12, 12, 49,"24KDropOff","4-7","0-2","0-0","5","0","2","2","2","0","8"
https://2kleague.nba.com/game/pacers-gaming-vs-heat-check-gaming-5-4-2018/, Heat Check Gaming, 17, 8, 12, 12, 49,"HyperIsPro","2-3","1-2","0-0","2","2","2","0","0","0","5"
https://2kleague.nba.com/game/pacers-gaming-vs-heat-check-gaming-5-4-2018/, Heat Check Gaming, 17, 8, 12, 12, 49,"Majes7ic","1-8","0-3","0-0","5","9","3","6","6","0","2"
https://2kleague.nba.com/game/pacers-gaming-vs-heat-check-gaming-5-4-2018/, Heat Check Gaming, 17, 8, 12, 12, 49,"Hotshot","7-14","0-0","3-3","9","3","5","0","0","1","17"
https://2kleague.nba.com/game/pacers-gaming-vs-heat-check-gaming-5-4-2018/, Pacers Gaming, 8, 15, 26, 17, 66,"vGooner-","5-12","2-5","2-2","2","3","0","2","2","0","14"
https://2kleague.nba.com/game/pacers-gaming-vs-heat-check-gaming-5-4-2018/, Pacers Gaming, 8, 15, 26, 17, 66,"Swizurk","6-8","4-6","0-1","4","1","4","2","2","0","16"
https://2kleague.nba.com/game/pacers-gaming-vs-heat-check-gaming-5-4-2018/, Pacers Gaming, 8, 15, 26, 17, 66,"FrostyTheTruth","2-3","2-3","0-0","0","0","1","0","0","0","6"
https://2kleague.nba.com/game/pacers-gaming-vs-heat-check-gaming-5-4-2018/, Pacers Gaming, 8, 15, 26, 17, 66,"WoLF 74","7-12","0-0","6-6","5","3","2","2","2","0","20"
https://2kleague.nba.com/game/pacers-gaming-vs-heat-check-gaming-5-4-2018/, Pacers Gaming, 8, 15, 26, 17, 66,"TuckerLocksUp","3-7","0-0","4-4","8","4","1","1","1","4","10"
https://2kleague.nba.com/game/celtics-crossover-gaming-vs-wizards-district-gaming-5-12-2018/, Wizards District Gaming, 24, 24, 13, 17, 78,"XGreatXGilly13","3-5","2-4","0-0","7","2","1","0","0","0","8"
https://2kleague.nba.com/game/celtics-crossover-gaming-vs-wizards-district-gaming-5-12-2018/, Wizards District Gaming, 24, 24, 13, 17, 78,"DemonJT","6-13","3-7","0-0","1","5","1","1","1","0","15"
https://2kleague.nba.com/game/celtics-crossover-gaming-vs-wizards-district-gaming-5-12-2018/, Wizards District Gaming, 24, 24, 13, 17, 78,"Jin","8-9","1-1","5-5","0","4","3","3","3","0","22"
https://2kleague.nba.com/game/celtics-crossover-gaming-vs-wizards-district-gaming-5-12-2018/, Wizards District Gaming, 24, 24, 13, 17, 78,"BooPainter","13-18","0-0","4-4","9","3","3","2","4","0","30"
https://2kleague.nba.com/game/celtics-crossover-gaming-vs-wizards-district-gaming-5-12-2018/, Wizards District Gaming, 24, 24, 13, 17, 78,"ReeseDaGod23","1-3","1-3","0-0","0","2","0","1","1","0","3"
https://2kleague.nba.com/game/celtics-crossover-gaming-vs-wizards-district-gaming-5-12-2018/, Celtics Crossover Gaming, 16, 22, 20, 21, 79,"Palmoilplease","3-9","2-5","0-0","3","2","3","0","0","0","8"
https://2kleague.nba.com/game/celtics-crossover-gaming-vs-wizards-district-gaming-5-12-2018/, Celtics Crossover Gaming, 16, 22, 20, 21, 79,"Profusion","3-3","3-3","0-0","0","1","0","1","1","0","9"
https://2kleague.nba.com/game/celtics-crossover-gaming-vs-wizards-district-gaming-5-12-2018/, Celtics Crossover Gaming, 16, 22, 20, 21, 79,"Ars0nalX","18-21","0-0","2-2","4","1","2","0","0","0","38"
https://2kleague.nba.com/game/celtics-crossover-gaming-vs-wizards-district-gaming-5-12-2018/, Celtics Crossover Gaming, 16, 22, 20, 21, 79,"MelEast","3-8","0-1","0-0","2","2","2","0","0","0","6"
https://2kleague.nba.com/game/celtics-crossover-gaming-vs-wizards-district-gaming-5-12-2018/, Celtics Crossover Gaming, 16, 22, 20, 21, 79,"Ofab","9-14","0-2","0-0","1","23","2","2","3","0","18"
https://2kleague.nba.com/game/blazer5-gaming-vs-magic-gaming-5-11-2018/, Magic Gaming, 21, 20, 14, 17, 72,"Marley213s","9-14","0-0","0-0","13","6","5","2","2","1","18"
https://2kleague.nba.com/game/blazer5-gaming-vs-magic-gaming-5-11-2018/, Magic Gaming, 21, 20, 14, 17, 72,"Ucmanny","3-6","1-2","0-0","2","3","2","1","2","5","7"
https://2kleague.nba.com/game/blazer5-gaming-vs-magic-gaming-5-11-2018/, Magic Gaming, 21, 20, 14, 17, 72,"Nachotraynor","7-8","3-3","0-0","1","2","0","1","1","0","17"
https://2kleague.nba.com/game/blazer5-gaming-vs-magic-gaming-5-11-2018/, Magic Gaming, 21, 20, 14, 17, 72,"Kontrul","9-15","4-6","1-1","3","9","2","6","6","0","23"
https://2kleague.nba.com/game/blazer5-gaming-vs-magic-gaming-5-11-2018/, Magic Gaming, 21, 20, 14, 17, 72,"SupremePuller","3-5","1-1","0-0","2","6","2","1","1","0","7"
